county,PCODE,climate_zone,year_month,year,month,rainfall_mm,lta_mm,anomaly_mm,pct_of_normal
Baringo,KE030,semi-arid,2022-05,2022,5,26.61,100.0,-73.39,26.6
Baringo,KE030,semi-arid,2022-06,2022,6,17.69,33.33,-15.64,53.1
Baringo,KE030,semi-arid,2022-07,2022,7,12.88,16.67,-3.79,77.3
Baringo,KE030,semi-arid,2022-08,2022,8,11.98,16.67,-4.69,71.9
Baringo,KE030,semi-arid,2022-09,2022,9,15.62,33.33,-17.71,46.9
Baringo,KE030,semi-arid,2022-10,2022,10,48.03,100.0,-51.97,48.0
Baringo,KE030,semi-arid,2022-11,2022,11,66.96,133.33,-66.37,50.2
Baringo,KE030,semi-arid,2022-12,2022,12,26.84,66.67,-39.83,40.3
Baringo,KE030,semi-arid,2023-01,2023,1,12.28,25.0,-12.72,49.1
Baringo,KE030,semi-arid,2023-02,2023,2,9.37,25.0,-15.63,37.5
Baringo,KE030,semi-arid,2023-03,2023,3,28.44,75.0,-46.56,37.9
Baringo,KE030,semi-arid,2023-04,2023,4,65.83,125.0,-59.17,52.7
Baringo,KE030,semi-arid,2023-05,2023,5,40.43,100.0,-59.57,40.4
Baringo,KE030,semi-arid,2023-06,2023,6,15.75,33.33,-17.58,47.2
Baringo,KE030,semi-arid,2023-07,2023,7,5.9,16.67,-10.77,35.4
Baringo,KE030,semi-arid,2023-08,2023,8,15.52,16.67,-1.15,93.1
Baringo,KE030,semi-arid,2023-09,2023,9,23.5,33.33,-9.83,70.5
Baringo,KE030,semi-arid,2023-10,2023,10,296.53,100.0,196.53,296.5
Baringo,KE030,semi-arid,2023-11,2023,11,104.0,133.33,-29.33,78.0
Baringo,KE030,semi-arid,2023-12,2023,12,113.43,66.67,46.76,170.1
Baringo,KE030,semi-arid,2024-01,2024,1,28.39,25.0,3.39,113.6
Baringo,KE030,semi-arid,2024-02,2024,2,19.81,25.0,-5.19,79.2
Baringo,KE030,semi-arid,2024-03,2024,3,73.29,75.0,-1.71,97.7
Baringo,KE030,semi-arid,2024-04,2024,4,51.78,125.0,-73.22,41.4
Baringo,KE030,semi-arid,2024-05,2024,5,82.89,100.0,-17.11,82.9
Baringo,KE030,semi-arid,2024-06,2024,6,21.8,33.33,-11.53,65.4
Baringo,KE030,semi-arid,2024-07,2024,7,22.58,16.67,5.91,135.5
Baringo,KE030,semi-arid,2024-08,2024,8,16.77,16.67,0.1,100.6
Baringo,KE030,semi-arid,2024-09,2024,9,42.65,33.33,9.32,128.0
Baringo,KE030,semi-arid,2024-10,2024,10,129.68,100.0,29.68,129.7
Baringo,KE030,semi-arid,2024-11,2024,11,89.54,133.33,-43.79,67.2
Baringo,KE030,semi-arid,2024-12,2024,12,58.02,66.67,-8.65,87.0
Baringo,KE030,semi-arid,2025-01,2025,1,14.65,25.0,-10.35,58.6
Baringo,KE030,semi-arid,2025-02,2025,2,27.35,25.0,2.35,109.4
Baringo,KE030,semi-arid,2025-03,2025,3,83.29,75.0,8.29,111.1
Baringo,KE030,semi-arid,2025-04,2025,4,127.74,125.0,2.74,102.2
Baringo,KE030,semi-arid,2025-05,2025,5,73.22,100.0,-26.78,73.2
Baringo,KE030,semi-arid,2025-06,2025,6,60.83,33.33,27.5,182.5
Baringo,KE030,semi-arid,2025-07,2025,7,15.87,16.67,-0.8,95.2
Baringo,KE030,semi-arid,2025-08,2025,8,43.51,16.67,26.84,261.1
Baringo,KE030,semi-arid,2025-09,2025,9,19.58,33.33,-13.75,58.7
Baringo,KE030,semi-arid,2025-10,2025,10,124.8,100.0,24.8,124.8
Baringo,KE030,semi-arid,2025-11,2025,11,190.05,133.33,56.72,142.5
Baringo,KE030,semi-arid,2025-12,2025,12,41.06,66.67,-25.61,61.6
Baringo,KE030,semi-arid,2026-01,2026,1,19.55,25.0,-5.45,78.2
Baringo,KE030,semi-arid,2026-02,2026,2,11.0,25.0,-14.0,44.0
Laikipia,KE031,semi-arid,2018-01,2018,1,32.41,21.67,10.74,149.6
Laikipia,KE031,semi-arid,2018-02,2018,2,19.66,21.67,-2.01,90.7
Laikipia,KE031,semi-arid,2018-03,2018,3,28.24,65.0,-36.76,43.4
Laikipia,KE031,semi-arid,2018-04,2018,4,98.95,108.33,-9.38,91.3
Laikipia,KE031,semi-arid,2018-05,2018,5,54.1,86.67,-32.57,62.4
Laikipia,KE031,semi-arid,2018-06,2018,6,37.63,28.89,8.74,130.3
Laikipia,KE031,semi-arid,2018-07,2018,7,16.2,14.44,1.76,112.2
Laikipia,KE031,semi-arid,2018-08,2018,8,8.93,14.44,-5.51,61.8
Laikipia,KE031,semi-arid,2018-09,2018,9,21.73,28.89,-7.16,75.2
Laikipia,KE031,semi-arid,2018-10,2018,10,50.55,86.67,-36.12,58.3
Laikipia,KE031,semi-arid,2018-11,2018,11,58.0,115.56,-57.56,50.2
Laikipia,KE031,semi-arid,2018-12,2018,12,22.58,57.78,-35.2,39.1
Laikipia,KE031,semi-arid,2019-01,2019,1,42.73,21.67,21.06,197.2
Laikipia,KE031,semi-arid,2019-02,2019,2,22.9,21.67,1.23,105.7
Laikipia,KE031,semi-arid,2019-03,2019,3,66.89,65.0,1.89,102.9
Laikipia,KE031,semi-arid,2019-04,2019,4,143.37,108.33,35.04,132.3
Laikipia,KE031,semi-arid,2019-05,2019,5,59.72,86.67,-26.95,68.9
Laikipia,KE031,semi-arid,2019-06,2019,6,14.91,28.89,-13.98,51.6
Laikipia,KE031,semi-arid,2019-07,2019,7,18.16,14.44,3.72,125.7
Laikipia,KE031,semi-arid,2019-08,2019,8,7.98,14.44,-6.46,55.2
Laikipia,KE031,semi-arid,2019-09,2019,9,35.98,28.89,7.09,124.5
Laikipia,KE031,semi-arid,2019-10,2019,10,77.27,86.67,-9.4,89.2
Laikipia,KE031,semi-arid,2019-11,2019,11,114.45,115.56,-1.11,99.0
Laikipia,KE031,semi-arid,2019-12,2019,12,76.79,57.78,19.01,132.9
Laikipia,KE031,semi-arid,2020-01,2020,1,26.59,21.67,4.92,122.7
Laikipia,KE031,semi-arid,2020-02,2020,2,37.41,21.67,15.74,172.7
Laikipia,KE031,semi-arid,2020-03,2020,3,38.29,65.0,-26.71,58.9
Laikipia,KE031,semi-arid,2020-04,2020,4,41.68,108.33,-66.65,38.5
Laikipia,KE031,semi-arid,2020-05,2020,5,61.52,86.67,-25.15,71.0
Laikipia,KE031,semi-arid,2020-06,2020,6,13.74,28.89,-15.15,47.6
Laikipia,KE031,semi-arid,2020-07,2020,7,9.13,14.44,-5.31,63.2
Laikipia,KE031,semi-arid,2020-08,2020,8,14.13,14.44,-0.31,97.8
Laikipia,KE031,semi-arid,2020-09,2020,9,36.8,28.89,7.91,127.4
Laikipia,KE031,semi-arid,2020-10,2020,10,73.7,86.67,-12.97,85.0
Laikipia,KE031,semi-arid,2020-11,2020,11,94.01,115.56,-21.55,81.4
Laikipia,KE031,semi-arid,2020-12,2020,12,48.13,57.78,-9.65,83.3
Laikipia,KE031,semi-arid,2021-01,2021,1,31.06,21.67,9.39,143.4
Laikipia,KE031,semi-arid,2021-02,2021,2,14.75,21.67,-6.92,68.1
Laikipia,KE031,semi-arid,2021-03,2021,3,22.75,65.0,-42.25,35.0
Laikipia,KE031,semi-arid,2021-04,2021,4,52.11,108.33,-56.22,48.1
Laikipia,KE031,semi-arid,2021-05,2021,5,74.66,86.67,-12.01,86.1
Laikipia,KE031,semi-arid,2021-06,2021,6,20.61,28.89,-8.28,71.3
Laikipia,KE031,semi-arid,2021-07,2021,7,12.26,14.44,-2.18,84.9
Laikipia,KE031,semi-arid,2021-08,2021,8,6.82,14.44,-7.62,47.2
Laikipia,KE031,semi-arid,2021-09,2021,9,24.94,28.89,-3.95,86.3
Laikipia,KE031,semi-arid,2021-10,2021,10,51.91,86.67,-34.76,59.9
Laikipia,KE031,semi-arid,2021-11,2021,11,36.91,115.56,-78.65,31.9
Laikipia,KE031,semi-arid,2021-12,2021,12,47.9,57.78,-9.88,82.9
Laikipia,KE031,semi-arid,2022-01,2022,1,11.01,21.67,-10.66,50.8
Laikipia,KE031,semi-arid,2022-02,2022,2,8.11,21.67,-13.56,37.4
Laikipia,KE031,semi-arid,2022-03,2022,3,27.42,65.0,-37.58,42.2
Laikipia,KE031,semi-arid,2022-04,2022,4,50.57,108.33,-57.76,46.7
Laikipia,KE031,semi-arid,2022-05,2022,5,14.73,86.67,-71.94,17.0
Laikipia,KE031,semi-arid,2022-06,2022,6,24.87,28.89,-4.02,86.1
Laikipia,KE031,semi-arid,2022-07,2022,7,17.66,14.44,3.22,122.3
Laikipia,KE031,semi-arid,2022-08,2022,8,8.02,14.44,-6.42,55.5
Laikipia,KE031,semi-arid,2022-09,2022,9,18.14,28.89,-10.75,62.8
Laikipia,KE031,semi-arid,2022-10,2022,10,37.35,86.67,-49.32,43.1
Laikipia,KE031,semi-arid,2022-11,2022,11,77.92,115.56,-37.64,67.4
Laikipia,KE031,semi-arid,2022-12,2022,12,18.05,57.78,-39.73,31.2
Laikipia,KE031,semi-arid,2023-01,2023,1,13.44,21.67,-8.23,62.0
Laikipia,KE031,semi-arid,2023-02,2023,2,9.87,21.67,-11.8,45.6
Laikipia,KE031,semi-arid,2023-03,2023,3,75.83,65.0,10.83,116.7
Laikipia,KE031,semi-arid,2023-04,2023,4,60.6,108.33,-47.73,55.9
Laikipia,KE031,semi-arid,2023-05,2023,5,18.53,86.67,-68.14,21.4
Laikipia,KE031,semi-arid,2023-06,2023,6,31.36,28.89,2.47,108.6
Laikipia,KE031,semi-arid,2023-07,2023,7,14.31,14.44,-0.13,99.1
Laikipia,KE031,semi-arid,2023-08,2023,8,13.17,14.44,-1.27,91.2
Laikipia,KE031,semi-arid,2023-09,2023,9,38.35,28.89,9.46,132.8
Laikipia,KE031,semi-arid,2023-10,2023,10,80.62,86.67,-6.05,93.0
Laikipia,KE031,semi-arid,2023-11,2023,11,154.42,115.56,38.86,133.6
Laikipia,KE031,semi-arid,2023-12,2023,12,112.69,57.78,54.91,195.0
Laikipia,KE031,semi-arid,2024-01,2024,1,23.64,21.67,1.97,109.1
Laikipia,KE031,semi-arid,2024-02,2024,2,20.84,21.67,-0.83,96.2
Laikipia,KE031,semi-arid,2024-03,2024,3,32.44,65.0,-32.56,49.9
Laikipia,KE031,semi-arid,2024-04,2024,4,87.46,108.33,-20.87,80.7
Laikipia,KE031,semi-arid,2024-05,2024,5,155.56,86.67,68.89,179.5
Laikipia,KE031,semi-arid,2024-06,2024,6,16.78,28.89,-12.11,58.1
Laikipia,KE031,semi-arid,2024-07,2024,7,13.3,14.44,-1.14,92.1
Laikipia,KE031,semi-arid,2024-08,2024,8,16.25,14.44,1.81,112.5
Laikipia,KE031,semi-arid,2024-09,2024,9,36.54,28.89,7.65,126.5
Laikipia,KE031,semi-arid,2024-10,2024,10,91.82,86.67,5.15,105.9
Laikipia,KE031,semi-arid,2024-11,2024,11,75.86,115.56,-39.7,65.6
Laikipia,KE031,semi-arid,2024-12,2024,12,32.3,57.78,-25.48,55.9
Laikipia,KE031,semi-arid,2025-01,2025,1,38.25,21.67,16.58,176.5
Laikipia,KE031,semi-arid,2025-02,2025,2,28.47,21.67,6.8,131.4
Laikipia,KE031,semi-arid,2025-03,2025,3,59.64,65.0,-5.36,91.8
Laikipia,KE031,semi-arid,2025-04,2025,4,163.89,108.33,55.56,151.3
Laikipia,KE031,semi-arid,2025-05,2025,5,39.24,86.67,-47.43,45.3
Laikipia,KE031,semi-arid,2025-06,2025,6,14.95,28.89,-13.94,51.7
Laikipia,KE031,semi-arid,2025-07,2025,7,4.72,14.44,-9.72,32.7
Laikipia,KE031,semi-arid,2025-08,2025,8,14.26,14.44,-0.18,98.7
Laikipia,KE031,semi-arid,2025-09,2025,9,29.06,28.89,0.17,100.6
Laikipia,KE031,semi-arid,2025-10,2025,10,44.78,86.67,-41.89,51.7
Laikipia,KE031,semi-arid,2025-11,2025,11,155.62,115.56,40.06,134.7
Laikipia,KE031,semi-arid,2025-12,2025,12,23.11,57.78,-34.67,40.0
Laikipia,KE031,semi-arid,2026-01,2026,1,21.39,21.67,-0.28,98.7
Laikipia,KE031,semi-arid,2026-02,2026,2,22.31,21.67,0.64,103.0
Nakuru,KE032,highland,2018-01,2018,1,35.37,36.0,-0.63,98.2
Nakuru,KE032,highland,2018-02,2018,2,21.01,45.0,-23.99,46.7
Nakuru,KE032,highland,2018-03,2018,3,103.1,90.0,13.1,114.6
Nakuru,KE032,highland,2018-04,2018,4,79.63,135.0,-55.37,59.0
Nakuru,KE032,highland,2018-05,2018,5,63.78,108.0,-44.22,59.1
Nakuru,KE032,highland,2018-06,2018,6,43.88,63.0,-19.12,69.7
Nakuru,KE032,highland,2018-07,2018,7,54.92,45.0,9.92,122.0
Nakuru,KE032,highland,2018-08,2018,8,33.37,45.0,-11.63,74.2
Nakuru,KE032,highland,2018-09,2018,9,35.15,63.0,-27.85,55.8
Nakuru,KE032,highland,2018-10,2018,10,107.29,90.0,17.29,119.2
Nakuru,KE032,highland,2018-11,2018,11,86.64,108.0,-21.36,80.2
Nakuru,KE032,highland,2018-12,2018,12,87.03,72.0,15.03,120.9
Nakuru,KE032,highland,2019-01,2019,1,33.8,36.0,-2.2,93.9
Nakuru,KE032,highland,2019-02,2019,2,30.47,45.0,-14.53,67.7
Nakuru,KE032,highland,2019-03,2019,3,33.99,90.0,-56.01,37.8
Nakuru,KE032,highland,2019-04,2019,4,122.83,135.0,-12.17,91.0
Nakuru,KE032,highland,2019-05,2019,5,81.34,108.0,-26.66,75.3
Nakuru,KE032,highland,2019-06,2019,6,78.15,63.0,15.15,124.0
Nakuru,KE032,highland,2019-07,2019,7,32.74,45.0,-12.26,72.8
Nakuru,KE032,highland,2019-08,2019,8,48.87,45.0,3.87,108.6
Nakuru,KE032,highland,2019-09,2019,9,58.18,63.0,-4.82,92.3
Nakuru,KE032,highland,2019-10,2019,10,108.68,90.0,18.68,120.8
Nakuru,KE032,highland,2019-11,2019,11,150.12,108.0,42.12,139.0
Nakuru,KE032,highland,2019-12,2019,12,68.27,72.0,-3.73,94.8
Nakuru,KE032,highland,2020-01,2020,1,65.34,36.0,29.34,181.5
Nakuru,KE032,highland,2020-02,2020,2,48.45,45.0,3.45,107.7
Nakuru,KE032,highland,2020-03,2020,3,27.78,90.0,-62.22,30.9
Nakuru,KE032,highland,2020-04,2020,4,148.74,135.0,13.74,110.2
Nakuru,KE032,highland,2020-05,2020,5,38.67,108.0,-69.33,35.8
Nakuru,KE032,highland,2020-06,2020,6,45.52,63.0,-17.48,72.3
Nakuru,KE032,highland,2020-07,2020,7,37.92,45.0,-7.08,84.3
Nakuru,KE032,highland,2020-08,2020,8,41.96,45.0,-3.04,93.2
Nakuru,KE032,highland,2020-09,2020,9,77.32,63.0,14.32,122.7
Nakuru,KE032,highland,2020-10,2020,10,32.54,90.0,-57.46,36.2
Nakuru,KE032,highland,2020-11,2020,11,99.32,108.0,-8.68,92.0
Nakuru,KE032,highland,2020-12,2020,12,58.22,72.0,-13.78,80.9
Nakuru,KE032,highland,2021-01,2021,1,35.86,36.0,-0.14,99.6
Nakuru,KE032,highland,2021-02,2021,2,36.39,45.0,-8.61,80.9
Nakuru,KE032,highland,2021-03,2021,3,46.13,90.0,-43.87,51.3
Nakuru,KE032,highland,2021-04,2021,4,79.78,135.0,-55.22,59.1
Nakuru,KE032,highland,2021-05,2021,5,125.71,108.0,17.71,116.4
Nakuru,KE032,highland,2021-06,2021,6,48.58,63.0,-14.42,77.1
Nakuru,KE032,highland,2021-07,2021,7,64.89,45.0,19.89,144.2
Nakuru,KE032,highland,2021-08,2021,8,44.07,45.0,-0.93,97.9
Nakuru,KE032,highland,2021-09,2021,9,60.55,63.0,-2.45,96.1
Nakuru,KE032,highland,2021-10,2021,10,61.19,90.0,-28.81,68.0
Nakuru,KE032,highland,2021-11,2021,11,82.5,108.0,-25.5,76.4
Nakuru,KE032,highland,2021-12,2021,12,38.95,72.0,-33.05,54.1
Nakuru,KE032,highland,2022-01,2022,1,29.28,36.0,-6.72,81.3
Nakuru,KE032,highland,2022-02,2022,2,29.35,45.0,-15.65,65.2
Nakuru,KE032,highland,2022-03,2022,3,22.98,90.0,-67.02,25.5
Nakuru,KE032,highland,2022-04,2022,4,20.98,135.0,-114.02,15.5
Nakuru,KE032,highland,2022-05,2022,5,88.94,108.0,-19.06,82.4
Nakuru,KE032,highland,2022-06,2022,6,52.31,63.0,-10.69,83.0
Nakuru,KE032,highland,2022-07,2022,7,18.61,45.0,-26.39,41.4
Nakuru,KE032,highland,2022-08,2022,8,28.44,45.0,-16.56,63.2
Nakuru,KE032,highland,2022-09,2022,9,67.86,63.0,4.86,107.7
Nakuru,KE032,highland,2022-10,2022,10,48.04,90.0,-41.96,53.4
Nakuru,KE032,highland,2022-11,2022,11,59.77,108.0,-48.23,55.3
Nakuru,KE032,highland,2022-12,2022,12,54.33,72.0,-17.67,75.5
Nakuru,KE032,highland,2023-01,2023,1,24.59,36.0,-11.41,68.3
Nakuru,KE032,highland,2023-02,2023,2,33.84,45.0,-11.16,75.2
Nakuru,KE032,highland,2023-03,2023,3,85.09,90.0,-4.91,94.5
Nakuru,KE032,highland,2023-04,2023,4,72.13,135.0,-62.87,53.4
Nakuru,KE032,highland,2023-05,2023,5,59.97,108.0,-48.03,55.5
Nakuru,KE032,highland,2023-06,2023,6,36.91,63.0,-26.09,58.6
Nakuru,KE032,highland,2023-07,2023,7,29.48,45.0,-15.52,65.5
Nakuru,KE032,highland,2023-08,2023,8,35.58,45.0,-9.42,79.1
Nakuru,KE032,highland,2023-09,2023,9,51.28,63.0,-11.72,81.4
Nakuru,KE032,highland,2023-10,2023,10,294.18,90.0,204.18,326.9
Nakuru,KE032,highland,2023-11,2023,11,233.83,108.0,125.83,216.5
Nakuru,KE032,highland,2023-12,2023,12,133.9,72.0,61.9,186.0
Nakuru,KE032,highland,2024-01,2024,1,23.46,36.0,-12.54,65.2
Nakuru,KE032,highland,2024-02,2024,2,40.37,45.0,-4.63,89.7
Nakuru,KE032,highland,2024-03,2024,3,167.08,90.0,77.08,185.6
Nakuru,KE032,highland,2024-04,2024,4,249.01,135.0,114.01,184.5
Nakuru,KE032,highland,2024-05,2024,5,92.03,108.0,-15.97,85.2
Nakuru,KE032,highland,2024-06,2024,6,27.33,63.0,-35.67,43.4
Nakuru,KE032,highland,2024-07,2024,7,34.55,45.0,-10.45,76.8
Nakuru,KE032,highland,2024-08,2024,8,70.35,45.0,25.35,156.3
Nakuru,KE032,highland,2024-09,2024,9,55.51,63.0,-7.49,88.1
Nakuru,KE032,highland,2024-10,2024,10,96.44,90.0,6.44,107.2
Nakuru,KE032,highland,2024-11,2024,11,87.64,108.0,-20.36,81.1
Nakuru,KE032,highland,2024-12,2024,12,30.84,72.0,-41.16,42.8
Nakuru,KE032,highland,2025-01,2025,1,33.67,36.0,-2.33,93.5
Nakuru,KE032,highland,2025-02,2025,2,57.67,45.0,12.67,128.2
Nakuru,KE032,highland,2025-03,2025,3,62.54,90.0,-27.46,69.5
Nakuru,KE032,highland,2025-04,2025,4,164.35,135.0,29.35,121.7
Nakuru,KE032,highland,2025-05,2025,5,99.43,108.0,-8.57,92.1
Nakuru,KE032,highland,2025-06,2025,6,78.21,63.0,15.21,124.1
Nakuru,KE032,highland,2025-07,2025,7,47.56,45.0,2.56,105.7
Nakuru,KE032,highland,2025-08,2025,8,27.4,45.0,-17.6,60.9
Nakuru,KE032,highland,2025-09,2025,9,51.6,63.0,-11.4,81.9
Nakuru,KE032,highland,2025-10,2025,10,75.65,90.0,-14.35,84.1
Nakuru,KE032,highland,2025-11,2025,11,79.72,108.0,-28.28,73.8
Nakuru,KE032,highland,2025-12,2025,12,76.67,72.0,4.67,106.5
Nakuru,KE032,highland,2026-01,2026,1,62.78,36.0,26.78,174.4
Nakuru,KE032,highland,2026-02,2026,2,55.57,45.0,10.57,123.5
Narok,KE033,semi-arid,2018-01,2018,1,39.4,26.67,12.73,147.7
Narok,KE033,semi-arid,2018-02,2018,2,18.45,26.67,-8.22,69.2
Narok,KE033,semi-arid,2018-03,2018,3,78.89,80.0,-1.11,98.6
Narok,KE033,semi-arid,2018-04,2018,4,148.65,133.33,15.32,111.5
Narok,KE033,semi-arid,2018-05,2018,5,48.27,106.67,-58.4,45.3
Narok,KE033,semi-arid,2018-06,2018,6,39.24,35.56,3.68,110.4
Narok,KE033,semi-arid,2018-07,2018,7,19.82,17.78,2.04,111.5
Narok,KE033,semi-arid,2018-08,2018,8,14.99,17.78,-2.79,84.3
Narok,KE033,semi-arid,2018-09,2018,9,35.25,35.56,-0.31,99.1
Narok,KE033,semi-arid,2018-10,2018,10,106.71,106.67,0.04,100.0
Narok,KE033,semi-arid,2018-11,2018,11,108.37,142.22,-33.85,76.2
Narok,KE033,semi-arid,2018-12,2018,12,86.15,71.11,15.04,121.1
Narok,KE033,semi-arid,2019-01,2019,1,14.22,26.67,-12.45,53.3
Narok,KE033,semi-arid,2019-02,2019,2,21.52,26.67,-5.15,80.7
Narok,KE033,semi-arid,2019-03,2019,3,90.33,80.0,10.33,112.9
Narok,KE033,semi-arid,2019-04,2019,4,222.52,133.33,89.19,166.9
Narok,KE033,semi-arid,2019-05,2019,5,138.48,106.67,31.81,129.8
Narok,KE033,semi-arid,2019-06,2019,6,34.96,35.56,-0.6,98.3
Narok,KE033,semi-arid,2019-07,2019,7,15.69,17.78,-2.09,88.3
Narok,KE033,semi-arid,2019-08,2019,8,14.67,17.78,-3.11,82.5
Narok,KE033,semi-arid,2019-09,2019,9,29.42,35.56,-6.14,82.7
Narok,KE033,semi-arid,2019-10,2019,10,80.77,106.67,-25.9,75.7
Narok,KE033,semi-arid,2019-11,2019,11,469.34,142.22,327.12,330.0
Narok,KE033,semi-arid,2019-12,2019,12,119.61,71.11,48.5,168.2
Narok,KE033,semi-arid,2020-01,2020,1,17.73,26.67,-8.94,66.5
Narok,KE033,semi-arid,2020-02,2020,2,29.25,26.67,2.58,109.7
Narok,KE033,semi-arid,2020-03,2020,3,28.95,80.0,-51.05,36.2
Narok,KE033,semi-arid,2020-04,2020,4,93.08,133.33,-40.25,69.8
Narok,KE033,semi-arid,2020-05,2020,5,37.86,106.67,-68.81,35.5
Narok,KE033,semi-arid,2020-06,2020,6,44.42,35.56,8.86,124.9
Narok,KE033,semi-arid,2020-07,2020,7,14.59,17.78,-3.19,82.1
Narok,KE033,semi-arid,2020-08,2020,8,18.48,17.78,0.7,104.0
Narok,KE033,semi-arid,2020-09,2020,9,45.76,35.56,10.2,128.7
Narok,KE033,semi-arid,2020-10,2020,10,77.9,106.67,-28.77,73.0
Narok,KE033,semi-arid,2020-11,2020,11,177.65,142.22,35.43,124.9
Narok,KE033,semi-arid,2020-12,2020,12,29.09,71.11,-42.02,40.9
Narok,KE033,semi-arid,2021-01,2021,1,43.45,26.67,16.78,162.9
Narok,KE033,semi-arid,2021-02,2021,2,36.29,26.67,9.62,136.1
Narok,KE033,semi-arid,2021-03,2021,3,40.85,80.0,-39.15,51.1
Narok,KE033,semi-arid,2021-04,2021,4,110.65,133.33,-22.68,83.0
Narok,KE033,semi-arid,2021-05,2021,5,84.85,106.67,-21.82,79.5
Narok,KE033,semi-arid,2021-06,2021,6,33.05,35.56,-2.51,93.0
Narok,KE033,semi-arid,2021-07,2021,7,16.45,17.78,-1.33,92.5
Narok,KE033,semi-arid,2021-08,2021,8,11.22,17.78,-6.56,63.1
Narok,KE033,semi-arid,2021-09,2021,9,33.76,35.56,-1.8,94.9
Narok,KE033,semi-arid,2021-10,2021,10,29.59,106.67,-77.08,27.7
Narok,KE033,semi-arid,2021-11,2021,11,102.2,142.22,-40.02,71.9
Narok,KE033,semi-arid,2021-12,2021,12,51.54,71.11,-19.57,72.5
Narok,KE033,semi-arid,2022-01,2022,1,5.53,26.67,-21.14,20.7
Narok,KE033,semi-arid,2022-02,2022,2,20.59,26.67,-6.08,77.2
Narok,KE033,semi-arid,2022-03,2022,3,23.45,80.0,-56.55,29.3
Narok,KE033,semi-arid,2022-04,2022,4,137.42,133.33,4.09,103.1
Narok,KE033,semi-arid,2022-05,2022,5,44.32,106.67,-62.35,41.6
Narok,KE033,semi-arid,2022-06,2022,6,45.85,35.56,10.29,129.0
Narok,KE033,semi-arid,2022-07,2022,7,9.08,17.78,-8.7,51.1
Narok,KE033,semi-arid,2022-08,2022,8,11.95,17.78,-5.83,67.2
Narok,KE033,semi-arid,2022-09,2022,9,21.68,35.56,-13.88,61.0
Narok,KE033,semi-arid,2022-10,2022,10,26.76,106.67,-79.91,25.1
Narok,KE033,semi-arid,2022-11,2022,11,40.02,142.22,-102.2,28.1
Narok,KE033,semi-arid,2022-12,2022,12,33.08,71.11,-38.03,46.5
Narok,KE033,semi-arid,2023-01,2023,1,15.94,26.67,-10.73,59.8
Narok,KE033,semi-arid,2023-02,2023,2,8.76,26.67,-17.91,32.8
Narok,KE033,semi-arid,2023-03,2023,3,42.4,80.0,-37.6,53.0
Narok,KE033,semi-arid,2023-04,2023,4,60.58,133.33,-72.75,45.4
Narok,KE033,semi-arid,2023-05,2023,5,64.1,106.67,-42.57,60.1
Narok,KE033,semi-arid,2023-06,2023,6,38.58,35.56,3.02,108.5
Narok,KE033,semi-arid,2023-07,2023,7,15.51,17.78,-2.27,87.2
Narok,KE033,semi-arid,2023-08,2023,8,11.69,17.78,-6.09,65.8
Narok,KE033,semi-arid,2023-09,2023,9,44.11,35.56,8.55,124.1
Narok,KE033,semi-arid,2023-10,2023,10,239.18,106.67,132.51,224.2
Narok,KE033,semi-arid,2023-11,2023,11,292.97,142.22,150.75,206.0
Narok,KE033,semi-arid,2023-12,2023,12,89.3,71.11,18.19,125.6
Narok,KE033,semi-arid,2024-01,2024,1,38.74,26.67,12.07,145.3
Narok,KE033,semi-arid,2024-02,2024,2,32.57,26.67,5.9,122.1
Narok,KE033,semi-arid,2024-03,2024,3,95.18,80.0,15.18,119.0
Narok,KE033,semi-arid,2024-04,2024,4,118.78,133.33,-14.55,89.1
Narok,KE033,semi-arid,2024-05,2024,5,88.22,106.67,-18.45,82.7
Narok,KE033,semi-arid,2024-06,2024,6,63.56,35.56,28.0,178.8
Narok,KE033,semi-arid,2024-07,2024,7,13.92,17.78,-3.86,78.3
Narok,KE033,semi-arid,2024-08,2024,8,9.75,17.78,-8.03,54.8
Narok,KE033,semi-arid,2024-09,2024,9,35.57,35.56,0.01,100.0
Narok,KE033,semi-arid,2024-10,2024,10,86.96,106.67,-19.71,81.5
Narok,KE033,semi-arid,2024-11,2024,11,175.61,142.22,33.39,123.5
Narok,KE033,semi-arid,2024-12,2024,12,54.72,71.11,-16.39,77.0
Narok,KE033,semi-arid,2025-01,2025,1,31.75,26.67,5.08,119.1
Narok,KE033,semi-arid,2025-02,2025,2,42.92,26.67,16.25,161.0
Narok,KE033,semi-arid,2025-03,2025,3,83.29,80.0,3.29,104.1
Narok,KE033,semi-arid,2025-04,2025,4,78.15,133.33,-55.18,58.6
Narok,KE033,semi-arid,2025-05,2025,5,42.15,106.67,-64.52,39.5
Narok,KE033,semi-arid,2025-06,2025,6,38.99,35.56,3.43,109.7
Narok,KE033,semi-arid,2025-07,2025,7,14.31,17.78,-3.47,80.5
Narok,KE033,semi-arid,2025-08,2025,8,18.27,17.78,0.49,102.8
Narok,KE033,semi-arid,2025-09,2025,9,33.04,35.56,-2.52,92.9
Narok,KE033,semi-arid,2025-10,2025,10,60.27,106.67,-46.4,56.5
Narok,KE033,semi-arid,2025-11,2025,11,129.05,142.22,-13.17,90.7
Narok,KE033,semi-arid,2025-12,2025,12,44.09,71.11,-27.02,62.0
Narok,KE033,semi-arid,2026-01,2026,1,18.62,26.67,-8.05,69.8
